id,artist,name,popularity
1EflNuGtIko1YjBAmbZAQr,Take That,Relight My Fire (feat. Lulu) - Radio Version,62
5kK1Iru9ogP3Iy1zsANU1n,Céline Dion,The Power of Love,69
7vOhmiURT3Bv8iFeNxw7Oh,Maria McKee,"Show Me Heaven - From ""Days Of Thunder""",49
0XvOoNb9zZOwFIOM0mwbiq,Eternal,I Wanna Be the Only One (feat. Bebe Winans),56
0coFccPox52uxHy3cdLhBr,Tina Turner,When the Heartache Is Over,60
6tXnRSvuNgOq4QcxpIN54r,Crowded House,Weather With You,70
4rvT5iZVOCJeXZrDvy6JFK,The Corrs,What Can I Do,64
7zB3ZhA5v33pA4rCdKKGqq,Lighthouse Family,High,42
2gSyc23Hua25fqSFpgAh6W,Destiny's Child,Say My Name,69
391CwgcBxvUHmEKda2b5In,Meat Loaf,I'd Do Anything For Love (But I Won't Do That) - Single Edit,60
1t055EdeL1r5DfORFy0UXX,Elton John,Circle Of Life - Remastered,46
1gVgkQFOKa8Wc1HYsJtPdH,Extreme,More Than Words,69
1yTQ39my3MoNROlFw3RDNy,Spice Girls,Say You'll Be There,67
5vYA1mW9g2Coh1HUFUSmlb,Matchbox Twenty,3AM,70
6QYH8cjdC23Qt2HT4UtycH,Sinéad O'Connor,Nothing Compares 2 U,58
7dfl9X38RhIvB3oSmmneq3,Boyz II Men,I'll Make Love To You,69
0SLtqCrXBRrnkxSOMA3X4W,Robbie Williams,Let Me Entertain You,68
0U9TKK9GYryei6Vn45TEdH,Mike & The Mechanics,Over My Shoulder,68
6qspW4YKycviDFjHBOaqUY,TLC,Waterfalls,73
1Cwsd5xI8CajJz795oy4XF,New Radicals,You Get What You Give,75
7woW97CfcWaKtuC6W5BP2K,Michael Jackson,Heal the World,69
76t5B0ttSAje5KHmQbv88t,Shawn Mendes,Treat You Better,19
2ls70nUDfjzm1lSRDuKxmw,Taylor Swift,Blank Space,66
7xoUc6faLbCqZO6fQEYprd,Ariana Grande,One Last Time,81
1Pw5C4N6Fn5E4mGCxmbbVa,James Arthur,Say You Won't Let Go,78
4nVBt6MZDDP6tRVdQTgxJg,One Direction,Story of My Life,81
4lYTkvMkcNRj9uoSr8Zpws,Shawn Mendes,Mercy,17
3fVnlF4pGqWI9flVENcT28,Taylor Swift,Wildest Dreams,73
2RttW7RAu5nOAfq6YFvApB,Ed Sheeran,Happier,84
55S2PQgSMYAhgoTCcGCDfw,5 Seconds of Summer,Youngblood,78
79cuOz3SPQTuFrp8WgftAu,Shawn Mendes,There's Nothing Holdin' Me Back,27
1almCHdsfikRPfVB9VrEdT,Alex & Sierra,Little Do You Know,81
3hB5DgAiMAQ4DzYbsMq1IT,Justin Bieber,Love Yourself,26
1x5sYLZiu9r5E43kMlt9f8,Clean Bandit,Symphony (feat. Zara Larsson),78
06KyNuuMOX1ROXRhj787tj,Charlie Puth,We Don't Talk Anymore,80
1HNkqx9Ahdgi1Ixy2xkKkL,Ed Sheeran,Photograph,85
2G4rU2KL9kXxdp0qagLhCz,Katy Perry,The One That Got Away - Radio Mix,10
1WP1r7fuvRqZRnUaTi2I1Q,Shawn Mendes,Stitches,22
1XXbgifsLFB5pRNWuRqz0t,Meghan Trainor,Like I'm Gonna Lose You (feat. John Legend),24
4iLqG9SeJSnt0cSPICSjxv,Charlie Puth,Attention,26
70OTIpw8x8UXUsuCHW9i1i,One Direction,Drag Me Down,70
3NdDpSvN911VPGivFlV5d0,ZAYN,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",24
6qC8Jj1XOxknPm8N7EbzKX,Jessie J,"Flashlight - From ""Pitch Perfect 2"" Soundtrack",15
5SxkdsY1ufZzoq9iXceLw9,Ariana Grande,no tears left to cry,25
1XGmzt0PVuFgQYYnV2It7A,Maroon 5,Payphone,79
6DG2g1UhROp5pnM8fx7zH2,Hailee Steinfeld,Starving,14
70jqeiiCw2s12XtJBGGwi4,John Legend,All of Me,34
7soJgKhQTO8hLP2JPRkL5O,Charlie Puth,One Call Away,69
7BKLCZ1jbUBVqRi2FVlTVw,The Chainsmokers,Closer,86
049rbQFWg5J85XAhtWTzL8,One Direction,What Makes You Beautiful,12
2RPNCUaDL2ixoY9wGpoJoQ,Katy Perry,Unconditionally,16
7IHOIqZUUInxjVkko181PB,Sam Smith,Stay With Me,22
7FtLZygO3k5bz49x02dQO7,Little Mix,Black Magic,12
5fX2oPyLCe5mBKqGDbOWqC,James TW,When You Love Someone,28
7y2YUIyCuVhBidENVT0068,Ellie Goulding,"Love Me Like You Do - From ""Fifty Shades Of Grey""",21
077IVIW6uv1lL78x7a3Oc3,Alessia Cara,"How Far I'll Go - From ""Vaiana""",67
6HbI4e2Y2f6HYVV6r04M4W,Adele,All I Ask,74
3cNjgVBKTJ1SvKhunrCdVy,Joel Adams,Please Don't Go,77
0kN8xEmgMW9mh7UmDYHlJP,Bruno Mars,Versace on the Floor,77
1gugDOSMREb34Xo0c1PlxM,5 Seconds of Summer,She Looks So Perfect,71
7ilS0BPWS8ek2P2GaxH3cP,Adele,When We Were Young,64
5WLtenwEwifJHYTUw514RH,Sam Smith,I'm Not The Only One,15
21K6jcmZPktm7MftqfLfLg,Taylor Swift,I Knew You Were Trouble,12
02WacdrRpm4zlP8H7X6bnQ,Calum Scott,Dancing On My Own,27
1V6gIisPpYqgFeWbMLI0bA,Demi Lovato,Heart Attack,76
6FE2iI43OZnszFLuLtvvmg,MKTO,Classic,78
7x5xYW5W42OGPAdHUyyguy,R. City,Locked Away,74
08bNPGLD8AhKpnnERrAc6G,Marshmello,FRIENDS,84
6PCUP3dWmTjcTtXY02oFdT,Ed Sheeran,Castle on the Hill,80
0nJW01T7XtvILxQgC5J7Wh,Bruno Mars,When I Was Your Man,83
1dNIEtp7AY3oDAKCGg2XkH,The Chainsmokers,Something Just Like This,78
6uBhi9gBXWjanegOb2Phh0,Zedd,Stay,80
7cUVAbs6wouV3lgAIvcvYO,Maroon 5,Sugar,10
0PDUDa38GO8lMxLCRc4lL1,ZAYN,PILLOWTALK,79
4pdPtRcBmOSQDlJ3Fk945m,DJ Snake,Let Me Love You,23
0FE9t6xYkqWXU2ahLh6D8X,Ed Sheeran,Shape of You,77
0FuTx2s3YH1ppmtiM6l0zI,JP Cooper,September Song,25
3ebXMykcMXOcLeJ9xZ17XH,Martin Garrix,Scared to Be Lonely,82
7r4dwgu3hzR60pVulZ9IP9,Sam Smith,Lay Me Down - Single Version,61
7vRriwrloYVaoAe3a9wJHe,gnash,"i hate u, i love u (feat. olivia o'brien)",83
34gCuhDGsG4bRPIf9bb02f,Ed Sheeran,Thinking out Loud,84
1CUVN2kn7mW5FjkqXTR2W1,Jonas Blue,Perfect Strangers,23
1louJpMmzEicAn7lzDalPW,Cheat Codes,No Promises (feat. Demi Lovato),74
0DKT3yIip1M0W0J1HYS1ru,Maroon 5,Maps,7
7yHEDfrJNd0zWOfXwydNH0,Ariana Grande,Into You,20
0afhq8XCExXpqazXczTSve,Ed Sheeran,Galway Girl,81
15vzANxN8G9wWfwAJLLMCg,The Chainsmokers,Paris,77
0TvQLMecTE8utzoNmvXRbK,Taylor Swift,Bad Blood,71
0qOnSQQF0yzuPWsXrQ9paz,Gym Class Heroes,Stereo Hearts (feat. Adam Levine),78
3DmW6y7wTEYHJZlLo1r6XJ,Becky G,Shower,76
23L5CiUhw2jV1OIMwthR3S,Martin Garrix,In the Name of Love,82
2N8F9mupXs9oyCLeerRfCw,A Great Big World,Say Something,10
7GAaTpSoTWUTbP2Yxlt4Hd,Lady Antebellum,Need You Now,75
6QPKYGnAW9QozVz2dSWqRg,Adele,Someone Like You,80
47OVNnZJzIkrsEiZ4n187p,Jonas Blue,Mama,71
7xCsX30z4o9ZiG8kHyxhnD,Olly Murs,Up,12
6M8mODDhC5Ehq9X45PsVFm,The Wanted,Glad You Came,7
3oHNJECGN3bBoGXejlw2b1,Katy Perry,Last Friday Night (T.G.I.F.),67
2GpHJb7xGNBaIDTrBxjIu6,Justin Bieber,Sorry,11
6RtPijgfPKROxEzTHNRiDp,MAGIC!,Rude,78
0ofbQMrRDsUaVKq2mGLEAb,Camila Cabello,Havana,28
6ukMqDxnOPOgoHdak7Kyp3,Charlie Puth,Marvin Gaye,72
1nZzRJbFvCEct3uzu04ZoL,Katy Perry,Part Of Me,72
519uJbE3zyKLlToVA65PrP,OneRepublic,Counting Stars,15
3eR23VReFzcdmS7TYCrhCe,Kygo,It Ain't Me (with Selena Gomez),80
3V2xoX4Ap0ZX9WN8ckSlD4,Justin Timberlake,Mirrors,7
37sINbJZcFdHFAsVNsPq1i,The Script,Superheroes,76
235LXPXfi0SmOaS9TaCh3c,Katy Perry,Teenage Dream,63
4pLwZjInHj3SimIyN9SnOz,Ariana Grande,Side To Side,20
6EpRaXYhGOB3fj4V2uDkMJ,Liam Payne,Strip That Down,21
6kISMRfweKSvgHR0urMQFG,Taylor Swift,We Are Never Ever Getting Back Together,62
0WeCJh7UNwcHGXWzwcprCn,Ellie Goulding,How Long Will I Love You - Bonus Track,15
3A7qX2QjDlPnazUsRk5y0M,David Guetta,2U (feat. Justin Bieber),72
2h1IPjP471JJRSShTHRUhi,Ariana Grande,Dangerous Woman,16
5MFzQMkrl1FOOng9tq6R9r,Maroon 5,Don't Wanna Know,17
6iGU74CwXuT4XVepjc9Emf,The Beach Boys,God Only Knows - Remastered,71
2g2GkH3vZHk4lWzBjgQ6nY,Sam Cooke,(What A) Wonderful World,73
4Y4Gd3ty8uut6Qw43c7yJc,Otis Redding,(Sittin' On) the Dock of the Bay,64
6DfAdJWkHIRUiYsuYoAfim,Four Tops,"I Can't Help Myself (Sugar Pie, Honey Bunch)",13
6eN6IFp4ppKBPT61dylWWl,Sonny & Cher,I Got You Babe,53
3yrSvpt2l1xhsV9Em88Pul,Van Morrison,Brown Eyed Girl,80
7uEcCGtM1FBBGIhPozhJjv,The Monkees,Daydream Believer,70
3rGFsUgyH9GbbYJT4iwbhJ,Bee Gees,To Love Somebody,19
6KDG8vvFerlCU63IXdw1zb,Elvis Presley,Suspicious Minds,58
077PiyK3YgRlnlwhtAUBp7,The Mamas & The Papas,California Dreamin' - Single Version,16
48i055G1OT5KxGGftwFxWy,Roy Orbison,"Oh, Pretty Woman",74
5GMw6X6BbCDGO9gApQYRSa,The Righteous Brothers,You've Lost That Lovin' Feelin',59
2yNWwardt8VzlpNBWrGYD6,Stevie Wonder,For Once In My Life,24
6yz8hKpO3s2byra8Et3w9x,The Supremes,Where Did Our Love Go - Stereo Version,16
2oF7FZHIJbzjeEXZ3D0Ku4,The Beach Boys,Good Vibrations - Remastered,67
30SCXVFyQGOFMdKnbgJS18,Johnny Nash,I Can See Clearly Now,58
3SMQvRU807fzOwZGagys3n,Dusty Springfield,Son of a Preacher Man,42
4TBBPZks71c60whhq0PgdP,Jackie Wilson,(Your Love Keeps Lifting Me) Higher & Higher,71
65jrjEhWfAvysKfnojk1i0,The Drifters,Under the Boardwalk,70
3cVWNLd0uEHkc2tnBoE3Ay,Frank Sinatra,Somethin' Stupid,22
6jWkZvd1URGktyTTwcpPpB,The Temptations,My Girl,28
2mTjtdoxpffwa5rXVyZZaS,The Supremes,You Can't Hurry Love,56
4Px3eyuChcQdX1GXytgxF2,Wilson Pickett,In the Midnight Hour,48
1tqT6DhmsrtQgyCKUwotiw,Marvin Gaye,I Heard It Through The Grapevine,64
0iOZM63lendWRTTeKhZBSC,Simon & Garfunkel,"Mrs. Robinson - From ""The Graduate"" Soundtrack",77
1GLmaPfulP0BrfijohQpN5,The Beach Boys,Don't Worry Baby - Remastered 2001,65
76HnRI6IQX4YHzYTgcM0RV,The Everly Brothers,All I Have to Do Is Dream - Single Version; 2006 Remaster,55
0FD8KMG4pHp0O9clTpChjp,Aretha Franklin,I Say a Little Prayer,55
3KfbEIOC7YIv90FIfNSZpo,The Beatles,In My Life - Remastered 2009,75
6l8EbYRtQMgKOyc1gcDHF9,Simon & Garfunkel,Bridge Over Troubled Water,72
2G2YzndIA6jeWFPBXhUjh5,The Ronettes,Be My Baby,72
7zMUCLm1TN9o9JlLISztxO,Elvis Presley,Burning Love,69
2CQRYn5cTD2B9a1ONjhTN2,The Beach Boys,Wouldn't It Be Nice - Remastered,59
45yEy5WJywhJ3sDI28ajTm,The Beatles,Here Comes The Sun - Remastered,32
5Iev69m1Jnf7oc79VvPjpd,Sam Cooke,Cupid - Remastered,50
3zA42VIIrkVc2OkgUENTa5,Four Tops,"Reach Out, I'll Be There",13
391TUcoPonqYykPkSZ5Z9U,The Drifters,Save the Last Dance for Me,62
455HSLQfOn9vxG6UjzoTWw,The Isley Brothers,This Old Heart Of Mine (Is Weak For You),17
2QgWuCtBpNIpl5trmKCxRf,Don McLean,American Pie,73
6ZSTinOwx5dKFYc6iYyGDn,"Peter, Paul and Mary",Leaving on a Jet Plane,61
1ZCN1OVTk5LbbdEWhgWfpW,The Hollies,He Ain't Heavy He's My Brother,52
7Bvap2GAW2DAyZ7EVUJpMO,Jimmy Ruffin,What Becomes Of The Brokenhearted,13
7FwkoTz8Ic8C5YaE9XXGIU,Smokey Robinson & The Miracles,The Tracks Of My Tears,51
1IqFh00G2kvvMm8pRMpehA,Janis Joplin,Me and Bobby McGee,71
6ys9oyFvw7FXbs5UMZ7I7s,Sam Cooke,Twistin' the Night Away,52
5uES1C2NgkdrNHiCwf9jRr,The Supremes,Baby Love,71
6i6vTovzDTGf6AQp96YwZK,The Kinks,Waterloo Sunset - Stereo Mix,15
2H3ZUSE54pST4ubRd5FzFR,Marvin Gaye,Ain't No Mountain High Enough,25
3qitymULqEibr7yknRMKU4,Procol Harum,A Whiter Shade Of Pale,23
46PzYzseHf3mSdkTMd8sgC,The Mamas & The Papas,"Monday, Monday - Single Version",42
7oYTK1C0Clz6MZiETSpFTS,The Shirelles,Will You Love Me Tomorrow,16
2YDfRJp5Hth6K2pHXdHNZt,Roy Orbison,Only the Lonely (Know the Way I Feel),50
1DKyFVzIh1oa1fFnEmTkIl,Them,Gloria - Stereo Version,64
76TZCvJ8GitQ2FA1q5dKu0,Simon & Garfunkel,The Boxer,73
6mv76kovZyVB0UHbqUsee0,Creedence Clearwater Revival,Proud Mary,16
32k7kVzz4SpmI7Q5xI856l,Martha Reeves & The Vandellas,Dancing In The Street - Single Version,16
24AIahNHzBxm9S12peXbnG,Andy Williams,"Moon River (From ""Breakfast at Tiffany's"")",66
5K09WxKdlkroDyEVyOSySy,Aretha Franklin,(You Make Me Feel Like) A Natural Woman,70
6V9VCm1zOY2lGR80RehJ9i,Glen Campbell,Wichita Lineman - Remastered 2001,63
13jJu9zoXOQnqiLaJsg41K,Frankie Valli,Can't Take My Eyes Off You,54
40tAOP3DPqmVD6L1h45Jp6,Frank Sinatra,My Way,17
1Yp16rwCxTScYhK5ThYUZR,Harry Nilsson,"Everybody's Talkin' - From ""Midnight Cowboy""",16
0hgWgToJgb7O1tT12YWRCz,Petula Clark,Downtown,16
0sDqo9UPzPUtu9wEkI3zRB,The Band,The Weight - Remastered,22
1jFhnVoJkcB4lf9tT0rSZS,The Righteous Brothers,Unchained Melody,66
7arXVtGNJPa7aOHiKOeUsl,Mary Wells,My Guy - Single Version,55
3aCbwWCYCT3MJjZeUnlcp4,Four Tops,Baby I Need Your Loving,64
5qBqBdfTEIWJwAS0Jm2F5R,The Byrds,Turn! Turn! Turn! (To Everything There Is a Season),68
3YJx77Xx8JSwEoxqrkQO5c,Eddie Floyd,Knock on Wood,64
0g6UcrVsACnRJyTGX6uSHu,The Spencer Davis Group,Gimme Some Lovin' - Single Mix,14
6EwVwaoy9j9mfKAvksVwC8,Acker Bilk,Stranger On The Shore,51
3RZMzCvYsmJ0u2ioKTOsmJ,The Rolling Stones,Honky Tonk Women - Mono Version,69
4GipxMgLhzh1cFW5U1HH6t,Dionne Warwick,What the World Needs Now Is Love,51
0zex2SX7o2pkJzi73C4m9o,Otis Redding,My Girl,44
1Dg4dFJr3HW7sbA7vPejre,The Beatles,Eight Days A Week - Remastered 2009,67
6Z5XZ8fjmWGbkdahOgreVe,Louis Armstrong,What A Wonderful World,22
2Rp4qTPWa91ctCSq0pu3zv,Love Affair,Everlasting Love,53
3NW1YMA8kfNVTzGJCGBS8m,Joni Mitchell,Both Sides Now,59
3VpET40k33lJhKY650zLXP,The Everly Brothers,Cathy's Clown,44
0gBFr7N2D1GfhkXIIepIGG,Lulu,To Sir with Love,50
0GVxSbigOiKlGfI30Uw00X,Percy Sledge,When a Man Loves a Woman,51
3k63RLvRgkgPGx0keOH3P6,Stone Poneys,Different Drum,58
2HCaIYjkvWSZzaSKUoOh3d,The Byrds,Mr. Tambourine Man,64
5YsyqcewwE0c1ukzHVciS3,Roy Orbison,In Dreams,58
44BmNSqH9uZV5OfIjGcER3,Ike & Tina Turner,River Deep - Mountain High,58
4ZVZBc5xvMyV3WzWktn8i7,Sly & The Family Stone,Everyday People - Single Version,64
06T5IXafVzjVSHXf5ustkj,Otis Redding,Hard to Handle,45
67csrS6po7IyXfwds4azjr,Tom Jones,It's Not Unusual,14
2niam1u5gMXIKbEsqgGQoW,The Archies,Sugar Sugar,50
7s25THrKz86DM225dOYwnr,Aretha Franklin,Respect,73
3IKyTBHZSgCx2v1ZX8v0TZ,Fleetwood Mac,Albatross - 2018 Remaster,52
5usNPz6U1acDrkUYekGYDY,The Crystals,Then He Kissed Me,61
6meIeOX3DHdaCnaNw67abE,Kyu Sakamoto,Sukiyaki,51
3OfttbJAJNvkI4VwtZD2E7,Them,Here Comes the Night,51
6vcG9EgeqJUSmmF65lxUm6,The Chiffons,One Fine Day,62
0SxFyA4FqmEQqZVuAlg8lf,Roberta Flack,The First Time Ever I Saw Your Face,64
0CmIALzGn4vHIHJG4n3Q4z,Etta James,At Last - Single Version,25
2lmcH6prYo3BlR8LfRUJc3,Air Supply,All Out of Love,68
1GeNWyZtCHbcp3ZWp8GTOO,Chris de Burgh,The Lady In Red,74
2PnNomkEqlg9ADKCVG0Wt0,The Police,Every Breath You Take,40
2lFFiNm0XtgJ6wkdncTB4k,The Cars,Drive,69
4ByEFOBuLXpCqvO1kw8Wdm,Cutting Crew,(I Just) Died In Your Arms,72
6ADSaE87h8Y3lccZlBJdXH,U2,With Or Without You - Remastered,81
05fHQeRbCSjKVS6z0WbQKJ,Paul Young,Every Time You Go Away - Radio Edit,71
2ClEdZjrJD2lQOrWU1qqO5,Wet Wet Wet,Angel Eyes (Home And Away),63
3Tows9RnoAq9CmMJaII2cO,Chicago,Hard Habit to Break - 2006 Remaster,65
6HPLeKiNm92RbykX2BDTUB,Lionel Richie,Stuck On You,71
01MXkFA8sL7at6txavDErt,Air Supply,Making Love Out of Nothing at All,71
2DjWsDGgL1xNbhnr7f6t5F,Tracy Chapman,Baby Can I Hold You,72
6PMDILZiYo4YzMBbE0dGK9,Debbie Gibson,Lost in Your Eyes,67
7boKWlaNVmrhJdX8IbzUdD,Chicago,Hard to Say I'm Sorry - 2007 Remaster,66
5MoDQWMDMaAGDEiWsJfeCi,The Bangles,Eternal Flame,71
7tLtIZclwLWk54PFAyDv5T,Whitney Houston,Where Do Broken Hearts Go,70
2fytePz8UsbUr8n33QBEcm,Michael Jackson,I Just Can't Stop Loving You - 2012 Remaster,66
6RNDeRnWsRMjPdNVgupZCs,Stevie Wonder,I Just Called To Say I Love You,76
1Qrdlkgg9I4J7r3P4kZNwr,John Waite,Missing You,71
0GIOPJKTSxagq3rq07Ch3U,Bryan Adams,Heaven,15
0e3yhVeNaTfKIWQRw9U9sY,Elton John,Sacrifice,73
5WwqdeavrQrbeAMDxGawse,REO Speedwagon,Can't Fight This Feeling,74
0CsM8VGDi38kusMv3pxyj1,Spandau Ballet,TRUE - Single Edit,73
2vEQ9zBiwbAVXzS2SOxodY,Starship,Nothing's Gonna Stop Us Now,26
7B8xku9v4BCvzZSlngmjmW,Bonnie Tyler,Total Eclipse of the Heart,63
1JLn8RhQzHz3qDqsChcmBl,Foreigner,I Want to Know What Love Is - 1999 Remaster,79
63CHa6rmamv9OsehkRD8oz,Phil Collins,Against All Odds (Take a Look at Me Now) - 2016 Remaster,75
78TnMTAFmWUWWCgNXR7D3K,Roxette,Listen to Your Heart,75
1h22h211rde6dDCeW2hXpN,Joe Cocker,"Up Where We Belong - From ""An Officer And A Gentleman""",67
1Jj6MF0xDOMA3Ut2Z368Bx,Cyndi Lauper,Time After Time,74
0GGxVTb0UwDwdaKNjBdCn3,John Lennon,Woman,72
4kOfxxnW1ukZdsNbCKY9br,Tina Turner,What's Love Got to Do with It,70
1WeoeHh0TSzsApyJ6Q8OOK,TOTO,I'll Be Over You,69
09bRmFRViBORKQ2miwp04P,Air Supply,Even the Nights Are Better,65
15MJ5NThPjj6xhPcts8MiY,Berlin,"Take My Breath Away - Love Theme from ""Top Gun""",72
10l4NKnCy92pkXnxESPzDw,Lionel Richie,Endless Love - Endless Love/Soundtrack Version,50
0vB4Vd6PtkJSEnWsmqATnZ,George Benson,Nothing's Gonna Change My Love for You,67
2OgVsp77En2nju8pnCieVU,Foreigner,Waiting for a Girl like You,70
6fkvIT9KFKxO8poBeKfaEf,Phil Collins,One More Night - 2016 Remaster,69
5vXsj8L4DK1gGQ43BBG028,Kenny Rogers,We've Got Tonight,65
1cy5US2dffz6QGBAIzOGkq,New Kids On The Block,I'll Be Loving You (Forever),64
4LFwNJWoj74Yd71fIr1W8x,Richard Marx,Right Here Waiting,76
36lkJSDyMEZoWTqtRj8Q8q,Chicago,You're the Inspiration - 2006 Remaster,73
3TLtCHUaiMHcQcJVGVW2p2,Phil Collins,Do You Remember? - 2016 Remaster,65
54b8qPFqYqIndfdxiLApea,Heart,Alone,74
1eyq8cjUQ2daFthW2PC2GM,Peter Cetera,Glory of Love,73
7DFawVSjI88xR9mjnWwURg,Simply Red,If You Don't Know Me by Now - 2008 Remaster,73
5fnOrhQ4KgT5irGCjIccGH,Christopher Cross,Arthur's Theme (Best That You Can Do),71
2w4EpqGasrz9qdTwocx54t,Journey,Open Arms,71
2VFf8YhTnmhWF108o9UEr7,Alicia Keys,No One - Acoustic,25
6IH2Z54gYPLqgJtxZjX80i,Taylor Swift,Back To December - Acoustic Version,58
1G3aUus1vknwZhl3CrsbUp,X Ambassadors,Renegades - Live Session / Acoustic Version,63
11bD1JtSjlIgKgZG2134DZ,Snow Patrol,Chasing Cars,79
4bgCdwNpbU3sCJ3mupBW8S,Gavin DeGraw,I Don't Want to Be - Stripped Version,67
2sLS4tVaEoMYrNS67PVz0V,Maroon 5,She Will Be Loved - Acoustic,73
7L605WhF5EGf34ggj87yK6,Lifehouse,You And Me,21
6t9smWoGTgUF2LVSQuJK5P,Vanessa Carlton,A Thousand Miles (Live Acoustic),21
38xWaVFKaxZlMFvzNff2aW,The Script,Breakeven,76
6fxVffaTuwjgEk5h9QyRjy,Ed Sheeran,Photograph,67
2jdAk8ATWIL3dwT47XpRfu,John Mayer,Slow Dancing in a Burning Room,77
4VywXu6umkIQ2OS0m1I79y,Jack Johnson,Better Together,72
3AJwUDP919kvQ9QcozQPxg,Coldplay,Yellow,83
3Xzog9enTvbsc0G7G9M58D,WALK THE MOON,Shut Up and Dance - Live Acoustic - 2015,63
0ll8uFnc0nANY35E0Lfxvg,Keane,Somewhere Only We Know,68
1XpYodsD36XN7ygcdF7mJJ,Ed Sheeran,The A Team,70
38YgZVHPWOWsKrsCXz6JyP,Matt Nathanson,Come On Get Higher,73
7zMcNqs55Mxer82bvZFkpg,Taylor Swift,Teardrops On My Guitar - Radio Single Remix,61
4tYokojnBEp5pBWO7wTRPA,James Bay,Let It Go - James Bay Spotify Session 2015,70
2jppsxdHlNHz9eK0QyYlTq,Beyoncé,If I Were a Boy,62
4oa14QBfWRDfJy2agySy0L,Sara Bareilles,Gravity,72
0vg4WnUWvze6pBOJDTq99k,James Blunt,You're Beautiful,78
5rwq6R0Uq0BngM3rdmCeNg,Howie Day,Collide - Acoustic Version,71
5ULRlgiSPSKTaJN1vU9yso,Ed Sheeran,Shape of You - Acoustic,69
6S9G7J3EB1ZY0rrZPwsBg5,Taylor Swift,Breathe,54
5fVZC9GiM4e8vu99W0Xf6J,The Fray,How to Save a Life,82
6GmUVqe73u5YRfUUynZK6I,Passenger,Let Her Go,55
5fIrBv7PrI2MBcktQOcmpI,The Goo Goo Dolls,Sympathy,65
1Slwb6dOYkBlWal1PGtnNg,Ed Sheeran,Thinking out Loud,66
5Ay81Q9Ms1TxEpW4K2sEdF,Maroon 5,Harder To Breathe - Acoustic,59
5QpaGzWp0hwB5faV8dkbAz,The Calling,Wherever You Will Go,73
5imMBAW7spQjapwJeZ0z3u,No Doubt,Underneath It All - Acoustic Live - German Radio,17
2WZyfujzMweFLnozyUJBkW,Augustana,Boston,67
2uhEKg8kIzpdvz4gyy6x8W,Ben Howard,Only Love,73
7q0aQpiLv5tIsupcgQ3Ny4,George Ezra,Budapest,69
5cboXDVjQ26ajNceiv8i45,Florence + The Machine,"Shake It Out - MTV Unplugged, 2012",48
3JvrhDOgAt6p7K8mDyZwRd,Vance Joy,Riptide,79
1N62wozuHCvczCkY4QidpP,The Fray,Over My Head (Cable Car),71
5Hroj5K7vLpIG4FNCRIjbP,American Authors,Best Day Of My Life,77
2JHBMVs8E7bJJBLkXpKgHn,Mumford & Sons,I Will Wait,23
5qLOOZwYQ9jygUwEghxxWX,Florence + The Machine,"Dog Days Are Over - MTV Unplugged, 2012",46
78TTtXnFQPzwqlbtbwqN0y,Rihanna,FourFiveSeconds,80
6r64PMqq9VxnT0Xr3439uH,X Ambassadors,American Oxygen,65
0W4Kpfp1w2xkY3PrV714B7,The Lumineers,Ho Hey,70
39exKIvycQDgs4T6uXdyu0,Vampire Weekend,Harmony Hall,71
0d6bZwEAi1XblGRhnzPfgC,Bon Iver,"Hey, Ma",69
5wCVLW9qMtIY9IkBeyYnh6,Local Natives,When Am I Gonna Lose You,70
3O8X1DE9btbzy4UH9cSX9a,Tame Impala,Borderline,78
30Ih2VLYmGIWameeQeyaDr,Bombay Bicycle Club,"Eat, Sleep, Wake (Nothing But You) - Single Version",69
4dRqYKhLVujxiBXcq50YzG,Vampire Weekend,This Life,72
6X3FZtz4cKU2MKSQlGG9ZG,Clairo,Bags,65
1Avnd5xLg7HmaNofmYk7RQ,Parcels,Withorwithout,61
1GZH9Sv6zCIse2GKihRHKy,HAIM,Summer Girl,63
2TSt5uNcRSnMbxYJ5AjPvt,Whitney,Valleys (My Love),61
5Y42u37PlyQXegnuI1Hpo1,Sylvan Esso,Funeral Singers,63
0qaWxVVd3KrP4WY27KWpIe,Rostam,In a River,60
6vYRwtuNmaQJg7SlcrMdPs,The Big Moon,Your Light,60
453xpk4hea68C8HG4y0DdK,The National,You Had Your Soul With You,62
5ftdTvmQjjsL23t7jxADfI,Declan McKenna,Brazil,64
5C5Fle0gDOcUchmj4RgVH5,Broken Bells,Shelter,62
7yMYqHqzye8vtyiHqdVlZw,Sharon Van Etten,Seventeen,64
78wvkEG8AhizCo20BeJjRF,Alvvays,Dreams Tonite,55
1LomCMl5wD3MPVlC6smUHe,Wolf Alice,Don’t Delete The Kisses,59
3TgMcrV32NUKjEG2ujn9eh,The 1975,It's Not Living (If It's Not With You),75
4g3Ax56IslQkI6XVfYKVc5,Tame Impala,The Less I Know The Better,20
1f36D2fxgU2Mk1TxS7WhjG,Blossoms,Your Girlfriend,69
6WnZhhLoCQBVSKqkRPNF7a,Alfie Templeman,Like An Animal,6
57BSFXytUc9trbqP9e3qrF,Nilüfer Yanya,Baby Blu,49
0p3Gm7ZEqV4jdsMKWsPJ8O,Sunflower Bean,Come For Me,48
0Oqc0kKFsQ6MhFOLBNZIGX,Lana Del Rey,Doin' Time,81
